datetime,Direction,Price,ReserveType
2024-01-13 00:15:00+01:00,Down,0.0,aFRR
2024-01-13 00:30:00+01:00,Up,117.7,aFRR
2024-01-13 00:30:00+01:00,Down,0.0,aFRR
2024-01-13 00:45:00+01:00,Up,82.9,aFRR
2024-01-13 00:45:00+01:00,Down,0.0,aFRR
2024-01-13 01:00:00+01:00,Up,81.05,aFRR
2024-01-13 01:00:00+01:00,Down,0.0,aFRR
2024-01-13 01:15:00+01:00,Up,0.0,aFRR
2024-01-13 01:15:00+01:00,Down,0.0,aFRR
2024-01-13 01:30:00+01:00,Up,92.7,aFRR
2024-01-13 01:30:00+01:00,Down,0.0,aFRR
2024-01-13 01:45:00+01:00,Up,82.7,aFRR
2024-01-13 01:45:00+01:00,Down,0.0,aFRR
2024-01-13 02:00:00+01:00,Up,119.54,aFRR
2024-01-13 02:00:00+01:00,Down,0.0,aFRR
2024-01-13 02:15:00+01:00,Up,99.21,aFRR
2024-01-13 02:15:00+01:00,Down,0.0,aFRR
2024-01-13 02:30:00+01:00,Up,107.7,aFRR
2024-01-13 02:30:00+01:00,Down,0.0,aFRR
2024-01-13 02:45:00+01:00,Down,0.0,aFRR
2024-01-13 02:45:00+01:00,Up,84.7,aFRR
2024-01-13 03:00:00+01:00,Down,0.0,aFRR
2024-01-13 03:00:00+01:00,Up,112.59,aFRR
2024-01-13 03:15:00+01:00,Down,0.0,aFRR
2024-01-13 03:15:00+01:00,Up,230.74,aFRR
2024-01-13 03:30:00+01:00,Up,392.47,aFRR
2024-01-13 03:30:00+01:00,Down,0.0,aFRR
2024-01-13 03:45:00+01:00,Up,70.95,aFRR
2024-01-13 03:45:00+01:00,Down,0.0,aFRR
2024-01-13 04:00:00+01:00,Up,0.0,aFRR
2024-01-13 04:00:00+01:00,Down,0.0,aFRR
2024-01-13 04:15:00+01:00,Up,0.0,aFRR
2024-01-13 04:15:00+01:00,Down,0.0,aFRR
2024-01-13 04:30:00+01:00,Up,73.36,aFRR
2024-01-13 04:30:00+01:00,Down,0.0,aFRR
2024-01-13 04:45:00+01:00,Up,73.36,aFRR
2024-01-13 04:45:00+01:00,Down,57.29,aFRR
2024-01-13 05:00:00+01:00,Up,0.0,aFRR
2024-01-13 05:00:00+01:00,Down,53.73,aFRR
2024-01-13 05:15:00+01:00,Up,0.0,aFRR
2024-01-13 05:15:00+01:00,Down,71.72,aFRR
2024-01-13 05:30:00+01:00,Up,81.97,aFRR
2024-01-13 05:30:00+01:00,Down,73.72,aFRR
2024-01-13 05:45:00+01:00,Up,81.97,aFRR
2024-01-13 05:45:00+01:00,Down,53.73,aFRR
2024-01-13 06:00:00+01:00,Up,0.0,aFRR
2024-01-13 06:00:00+01:00,Down,71.44,aFRR
2024-01-13 06:15:00+01:00,Up,0.0,aFRR
2024-01-13 06:15:00+01:00,Down,0.0,aFRR
2024-01-13 06:30:00+01:00,Up,77.58,aFRR
2024-01-13 06:30:00+01:00,Down,0.0,aFRR
2024-01-13 06:45:00+01:00,Down,0.0,aFRR
2024-01-13 06:45:00+01:00,Up,88.77,aFRR
2024-01-13 07:00:00+01:00,Down,0.0,aFRR
2024-01-13 07:00:00+01:00,Up,0.0,aFRR
2024-01-13 07:15:00+01:00,Up,70.93,aFRR
2024-01-13 07:15:00+01:00,Down,0.0,aFRR
2024-01-13 07:30:00+01:00,Up,0.0,aFRR
2024-01-13 07:30:00+01:00,Down,0.0,aFRR
2024-01-13 07:45:00+01:00,Up,0.0,aFRR
2024-01-13 07:45:00+01:00,Down,0.0,aFRR
2024-01-13 08:00:00+01:00,Up,0.0,aFRR
2024-01-13 08:00:00+01:00,Down,56.09,aFRR
2024-01-13 08:15:00+01:00,Up,0.0,aFRR
2024-01-13 08:15:00+01:00,Down,0.0,aFRR
2024-01-13 08:30:00+01:00,Up,0.0,aFRR
2024-01-13 08:30:00+01:00,Down,0.0,aFRR
2024-01-13 08:45:00+01:00,Down,0.0,aFRR
2024-01-13 08:45:00+01:00,Up,0.0,aFRR
2024-01-13 09:00:00+01:00,Up,80.13,aFRR
2024-01-13 09:00:00+01:00,Down,0.0,aFRR
2024-01-13 09:15:00+01:00,Up,90.73,aFRR
2024-01-13 09:15:00+01:00,Down,0.0,aFRR
2024-01-13 09:30:00+01:00,Up,90.73,aFRR
2024-01-13 09:30:00+01:00,Down,0.0,aFRR
2024-01-13 09:45:00+01:00,Up,116.97,aFRR
2024-01-13 09:45:00+01:00,Down,0.0,aFRR
2024-01-13 10:00:00+01:00,Up,1837.58,aFRR
2024-01-13 10:00:00+01:00,Down,0.0,aFRR
2024-01-13 10:15:00+01:00,Down,0.0,aFRR
2024-01-13 10:15:00+01:00,Up,1837.58,aFRR
2024-01-13 10:30:00+01:00,Up,133.47,aFRR
2024-01-13 10:30:00+01:00,Down,0.0,aFRR
2024-01-13 10:45:00+01:00,Up,148.19,aFRR
2024-01-13 10:45:00+01:00,Down,0.0,aFRR
2024-01-13 11:00:00+01:00,Up,135.54,aFRR
2024-01-13 11:00:00+01:00,Down,0.0,aFRR
2024-01-13 11:15:00+01:00,Down,0.0,aFRR
2024-01-13 11:15:00+01:00,Up,148.22,aFRR
2024-01-13 11:30:00+01:00,Down,0.0,aFRR
2024-01-13 11:30:00+01:00,Up,149.72,aFRR
2024-01-13 11:45:00+01:00,Down,0.0,aFRR
2024-01-13 11:45:00+01:00,Up,148.22,aFRR
2024-01-13 12:00:00+01:00,Down,71.97,aFRR
2024-01-13 12:00:00+01:00,Up,148.22,aFRR
2024-01-13 12:15:00+01:00,Down,0.0,aFRR
2024-01-13 12:15:00+01:00,Up,82.73,aFRR
2024-01-13 12:30:00+01:00,Up,82.73,aFRR
2024-01-13 12:30:00+01:00,Down,0.0,aFRR
2024-01-13 12:45:00+01:00,Up,83.59,aFRR
2024-01-13 12:45:00+01:00,Down,0.0,aFRR
2024-01-13 13:00:00+01:00,Up,77.73,aFRR
2024-01-13 13:00:00+01:00,Down,0.0,aFRR
2024-01-13 13:15:00+01:00,Down,0.0,aFRR
2024-01-13 13:15:00+01:00,Up,0.0,aFRR
2024-01-13 13:30:00+01:00,Up,0.0,aFRR
2024-01-13 13:30:00+01:00,Down,0.0,aFRR
2024-01-13 13:45:00+01:00,Down,0.0,aFRR
2024-01-13 13:45:00+01:00,Up,77.58,aFRR
2024-01-13 14:00:00+01:00,Up,82.09,aFRR
2024-01-13 14:00:00+01:00,Down,0.0,aFRR
2024-01-13 14:15:00+01:00,Up,81.78,aFRR
2024-01-13 14:15:00+01:00,Down,0.0,aFRR
2024-01-13 14:30:00+01:00,Up,81.67,aFRR
2024-01-13 14:30:00+01:00,Down,0.0,aFRR
2024-01-13 14:45:00+01:00,Up,0.0,aFRR
2024-01-13 14:45:00+01:00,Down,68.78,aFRR
2024-01-13 15:00:00+01:00,Down,0.0,aFRR
2024-01-13 15:00:00+01:00,Up,0.0,aFRR
2024-01-13 15:15:00+01:00,Down,72.47,aFRR
2024-01-13 15:15:00+01:00,Up,0.0,aFRR
2024-01-13 15:30:00+01:00,Down,72.63,aFRR
2024-01-13 15:30:00+01:00,Up,0.0,aFRR
2024-01-13 15:45:00+01:00,Down,70.54,aFRR
2024-01-13 15:45:00+01:00,Up,0.0,aFRR
2024-01-13 16:00:00+01:00,Up,0.0,aFRR
2024-01-13 16:00:00+01:00,Down,63.73,aFRR
2024-01-13 16:15:00+01:00,Down,65.44,aFRR
2024-01-13 16:15:00+01:00,Up,0.0,aFRR
2024-01-13 16:30:00+01:00,Down,54.73,aFRR
2024-01-13 16:30:00+01:00,Up,0.0,aFRR
2024-01-13 16:45:00+01:00,Down,72.72,aFRR
2024-01-13 16:45:00+01:00,Up,0.0,aFRR
2024-01-13 17:00:00+01:00,Up,0.0,aFRR
2024-01-13 17:00:00+01:00,Down,69.73,aFRR
2024-01-13 17:15:00+01:00,Up,0.0,aFRR
2024-01-13 17:15:00+01:00,Down,64.73,aFRR
2024-01-13 17:30:00+01:00,Up,82.24,aFRR
2024-01-13 17:30:00+01:00,Down,0.0,aFRR
2024-01-13 17:45:00+01:00,Up,82.24,aFRR
2024-01-13 17:45:00+01:00,Down,61.73,aFRR
2024-01-13 18:00:00+01:00,Up,0.0,aFRR
2024-01-13 18:00:00+01:00,Down,44.98,aFRR
2024-01-13 18:15:00+01:00,Up,0.0,aFRR
2024-01-13 18:15:00+01:00,Down,69.41,aFRR
2024-01-13 18:30:00+01:00,Up,0.0,aFRR
2024-01-13 18:30:00+01:00,Down,64.73,aFRR
2024-01-13 18:45:00+01:00,Up,0.0,aFRR
2024-01-13 18:45:00+01:00,Down,18.73,aFRR
2024-01-13 19:00:00+01:00,Down,61.73,aFRR
2024-01-13 19:00:00+01:00,Up,0.0,aFRR
2024-01-13 19:15:00+01:00,Down,53.73,aFRR
2024-01-13 19:15:00+01:00,Up,0.0,aFRR
2024-01-13 19:30:00+01:00,Down,44.98,aFRR
2024-01-13 19:30:00+01:00,Up,0.0,aFRR
2024-01-13 19:45:00+01:00,Down,44.99,aFRR
2024-01-13 19:45:00+01:00,Up,0.0,aFRR
2024-01-13 20:00:00+01:00,Down,-17.32,aFRR
2024-01-13 20:00:00+01:00,Up,0.0,aFRR
2024-01-13 20:15:00+01:00,Down,-9.17,aFRR
2024-01-13 20:15:00+01:00,Up,0.0,aFRR
2024-01-13 20:30:00+01:00,Down,44.66,aFRR
2024-01-13 20:30:00+01:00,Up,0.0,aFRR
2024-01-13 20:45:00+01:00,Down,44.66,aFRR
2024-01-13 20:45:00+01:00,Up,0.0,aFRR
2024-01-13 21:00:00+01:00,Down,44.67,aFRR
2024-01-13 21:00:00+01:00,Up,0.0,aFRR
2024-01-13 21:15:00+01:00,Up,0.0,aFRR
2024-01-13 21:15:00+01:00,Down,63.73,aFRR
2024-01-13 21:30:00+01:00,Up,0.0,aFRR
2024-01-13 21:30:00+01:00,Down,0.0,aFRR
2024-01-13 21:45:00+01:00,Up,0.0,aFRR
2024-01-13 21:45:00+01:00,Down,0.0,aFRR
2024-01-13 22:00:00+01:00,Up,0.0,aFRR
2024-01-13 22:00:00+01:00,Down,0.0,aFRR
2024-01-13 22:15:00+01:00,Up,0.0,aFRR
2024-01-13 22:15:00+01:00,Down,0.0,aFRR
2024-01-13 22:30:00+01:00,Up,73.77,aFRR
2024-01-13 22:30:00+01:00,Down,0.0,aFRR
2024-01-13 22:45:00+01:00,Up,72.27,aFRR
2024-01-13 22:45:00+01:00,Down,62.52,aFRR
2024-01-13 23:00:00+01:00,Up,0.0,aFRR
2024-01-13 23:00:00+01:00,Down,57.52,aFRR
2024-01-13 23:15:00+01:00,Down,70.0,aFRR
2024-01-13 23:15:00+01:00,Up,0.0,aFRR
2024-01-13 23:30:00+01:00,Up,0.0,aFRR
2024-01-13 23:30:00+01:00,Down,70.95,aFRR
2024-01-13 23:45:00+01:00,Up,0.0,aFRR
2024-01-13 23:45:00+01:00,Down,44.68,aFRR
2024-01-14 00:00:00+01:00,Up,0.0,aFRR
2024-01-14 00:00:00+01:00,Down,44.96,aFRR
2024-01-14 00:15:00+01:00,Up,0.0,aFRR
2024-01-14 00:15:00+01:00,Down,59.65,aFRR
2024-01-14 00:30:00+01:00,Up,0.0,aFRR
2024-01-14 00:30:00+01:00,Down,33.52,aFRR
2024-01-14 00:45:00+01:00,Up,0.0,aFRR
2024-01-14 00:45:00+01:00,Down,32.01,aFRR
2024-01-14 01:00:00+01:00,Up,0.0,aFRR
2024-01-14 01:00:00+01:00,Down,44.52,aFRR
2024-01-14 01:15:00+01:00,Up,0.0,aFRR
2024-01-14 01:15:00+01:00,Down,69.06,aFRR
2024-01-14 01:30:00+01:00,Up,0.0,aFRR
2024-01-14 01:30:00+01:00,Down,70.79,aFRR
2024-01-14 01:45:00+01:00,Down,0.0,aFRR
2024-01-14 01:45:00+01:00,Up,0.0,aFRR
2024-01-14 02:00:00+01:00,Down,0.0,aFRR
2024-01-14 02:00:00+01:00,Up,85.34,aFRR
2024-01-14 02:15:00+01:00,Down,0.0,aFRR
2024-01-14 02:15:00+01:00,Up,75.34,aFRR
2024-01-14 02:30:00+01:00,Up,0.0,aFRR
2024-01-14 02:30:00+01:00,Down,45.24,aFRR
2024-01-14 02:45:00+01:00,Down,45.24,aFRR
2024-01-14 02:45:00+01:00,Up,0.0,aFRR
2024-01-14 03:00:00+01:00,Up,0.0,aFRR
2024-01-14 03:00:00+01:00,Down,45.24,aFRR
2024-01-14 03:15:00+01:00,Down,44.91,aFRR
2024-01-14 03:15:00+01:00,Up,0.0,aFRR
2024-01-14 03:30:00+01:00,Up,0.0,aFRR
2024-01-14 03:30:00+01:00,Down,44.92,aFRR
2024-01-14 03:45:00+01:00,Up,0.0,aFRR
2024-01-14 03:45:00+01:00,Down,-7.27,aFRR
2024-01-14 04:00:00+01:00,Down,38.73,aFRR
2024-01-14 04:00:00+01:00,Up,0.0,aFRR
2024-01-14 04:15:00+01:00,Down,0.0,aFRR
2024-01-14 04:15:00+01:00,Up,0.0,aFRR
2024-01-14 04:30:00+01:00,Down,0.0,aFRR
2024-01-14 04:30:00+01:00,Up,0.0,aFRR
2024-01-14 04:45:00+01:00,Down,0.0,aFRR
2024-01-14 04:45:00+01:00,Up,0.0,aFRR
2024-01-14 05:00:00+01:00,Down,0.0,aFRR
2024-01-14 05:00:00+01:00,Up,0.0,aFRR
2024-01-14 05:15:00+01:00,Down,0.0,aFRR
2024-01-14 05:15:00+01:00,Up,81.88,aFRR
2024-01-14 05:30:00+01:00,Up,93.44,aFRR
2024-01-14 05:30:00+01:00,Down,0.0,aFRR
2024-01-14 05:45:00+01:00,Up,95.51,aFRR
2024-01-14 05:45:00+01:00,Down,0.0,aFRR
2024-01-14 06:00:00+01:00,Down,63.74,aFRR
2024-01-14 06:00:00+01:00,Up,95.51,aFRR
2024-01-14 06:15:00+01:00,Down,60.52,aFRR
2024-01-14 06:15:00+01:00,Up,0.0,aFRR
2024-01-14 06:30:00+01:00,Up,0.0,aFRR
2024-01-14 06:30:00+01:00,Down,60.9,aFRR
2024-01-14 06:45:00+01:00,Up,75.83,aFRR
2024-01-14 06:45:00+01:00,Down,0.0,aFRR
2024-01-14 07:00:00+01:00,Down,44.93,aFRR
2024-01-14 07:00:00+01:00,Up,0.0,aFRR
2024-01-14 07:15:00+01:00,Up,0.0,aFRR
2024-01-14 07:15:00+01:00,Down,0.0,aFRR
2024-01-14 07:30:00+01:00,Down,0.0,aFRR
2024-01-14 07:30:00+01:00,Up,0.0,aFRR
2024-01-14 07:45:00+01:00,Up,0.0,aFRR
2024-01-14 07:45:00+01:00,Down,0.0,aFRR
2024-01-14 08:00:00+01:00,Up,0.0,aFRR
2024-01-14 08:00:00+01:00,Down,-37.36,aFRR
2024-01-14 08:15:00+01:00,Up,0.0,aFRR
2024-01-14 08:15:00+01:00,Down,-62.73,aFRR
2024-01-14 08:30:00+01:00,Down,-9.48,aFRR
2024-01-14 08:30:00+01:00,Up,0.0,aFRR
2024-01-14 08:45:00+01:00,Up,0.0,aFRR
2024-01-14 08:45:00+01:00,Down,37.44,aFRR
2024-01-14 09:00:00+01:00,Up,0.0,aFRR
2024-01-14 09:00:00+01:00,Down,44.91,aFRR
2024-01-14 09:15:00+01:00,Down,53.52,aFRR
2024-01-14 09:15:00+01:00,Up,0.0,aFRR
2024-01-14 09:30:00+01:00,Up,0.0,aFRR
2024-01-14 09:30:00+01:00,Down,44.9,aFRR
2024-01-14 09:45:00+01:00,Down,51.42,aFRR
2024-01-14 09:45:00+01:00,Up,0.0,aFRR
2024-01-14 10:00:00+01:00,Down,67.52,aFRR
2024-01-14 10:00:00+01:00,Up,0.0,aFRR
2024-01-14 10:15:00+01:00,Up,0.0,aFRR
2024-01-14 10:15:00+01:00,Down,0.0,aFRR
2024-01-14 10:30:00+01:00,Up,0.0,aFRR
2024-01-14 10:30:00+01:00,Down,0.0,aFRR
2024-01-14 10:45:00+01:00,Up,0.0,aFRR
2024-01-14 10:45:00+01:00,Down,67.52,aFRR
2024-01-14 11:00:00+01:00,Up,88.51,aFRR
2024-01-14 11:00:00+01:00,Down,67.52,aFRR
2024-01-14 11:15:00+01:00,Up,82.51,aFRR
2024-01-14 11:15:00+01:00,Down,0.0,aFRR
2024-01-14 11:30:00+01:00,Up,101.76,aFRR
2024-01-14 11:30:00+01:00,Down,0.0,aFRR
2024-01-14 11:45:00+01:00,Down,0.0,aFRR
2024-01-14 11:45:00+01:00,Up,110.9,aFRR
2024-01-14 12:00:00+01:00,Down,0.0,aFRR
2024-01-14 12:00:00+01:00,Up,238.51,aFRR
2024-01-14 12:15:00+01:00,Up,81.64,aFRR
2024-01-14 12:15:00+01:00,Down,0.0,aFRR
2024-01-14 12:30:00+01:00,Down,0.0,aFRR
2024-01-14 12:30:00+01:00,Up,132.32,aFRR
2024-01-14 12:45:00+01:00,Up,124.76,aFRR
2024-01-14 12:45:00+01:00,Down,0.0,aFRR
2024-01-14 13:00:00+01:00,Down,0.0,aFRR
2024-01-14 13:00:00+01:00,Up,86.51,aFRR
2024-01-14 13:15:00+01:00,Down,0.0,aFRR
2024-01-14 13:15:00+01:00,Up,78.68,aFRR
2024-01-14 13:30:00+01:00,Down,0.0,aFRR
2024-01-14 13:30:00+01:00,Up,79.26,aFRR
2024-01-14 13:45:00+01:00,Up,76.64,aFRR
2024-01-14 13:45:00+01:00,Down,0.0,aFRR
2024-01-14 14:00:00+01:00,Down,0.0,aFRR
2024-01-14 14:00:00+01:00,Up,101.64,aFRR
2024-01-14 14:15:00+01:00,Up,82.62,aFRR
2024-01-14 14:15:00+01:00,Down,0.0,aFRR
2024-01-14 14:30:00+01:00,Down,0.0,aFRR
2024-01-14 14:30:00+01:00,Up,82.51,aFRR
2024-01-14 14:45:00+01:00,Up,79.51,aFRR
2024-01-14 14:45:00+01:00,Down,0.0,aFRR
2024-01-14 15:00:00+01:00,Up,80.9,aFRR
2024-01-14 15:00:00+01:00,Down,0.0,aFRR
2024-01-14 15:15:00+01:00,Down,0.0,aFRR
2024-01-14 15:15:00+01:00,Up,79.51,aFRR
2024-01-14 15:30:00+01:00,Up,76.64,aFRR
2024-01-14 15:30:00+01:00,Down,0.0,aFRR
2024-01-14 15:45:00+01:00,Down,0.0,aFRR
2024-01-14 15:45:00+01:00,Up,86.64,aFRR
2024-01-14 16:00:00+01:00,Up,73.72,aFRR
2024-01-14 16:00:00+01:00,Down,70.15,aFRR
2024-01-14 16:15:00+01:00,Up,0.0,aFRR
2024-01-14 16:15:00+01:00,Down,71.65,aFRR
2024-01-14 16:30:00+01:00,Up,90.51,aFRR
2024-01-14 16:30:00+01:00,Down,0.0,aFRR
2024-01-14 16:45:00+01:00,Up,90.51,aFRR
2024-01-14 16:45:00+01:00,Down,0.0,aFRR
2024-01-14 17:00:00+01:00,Up,0.0,aFRR
2024-01-14 17:00:00+01:00,Down,0.0,aFRR
2024-01-14 17:15:00+01:00,Up,0.0,aFRR
2024-01-14 17:15:00+01:00,Down,0.0,aFRR
2024-01-14 17:30:00+01:00,Down,0.0,aFRR
2024-01-14 17:30:00+01:00,Up,0.0,aFRR
2024-01-14 17:45:00+01:00,Up,0.0,aFRR
2024-01-14 17:45:00+01:00,Down,0.0,aFRR
2024-01-14 18:00:00+01:00,Up,0.0,aFRR
2024-01-14 18:00:00+01:00,Down,50.52,aFRR
2024-01-14 18:15:00+01:00,Down,0.0,aFRR
2024-01-14 18:15:00+01:00,Up,76.64,aFRR
2024-01-14 18:30:00+01:00,Up,76.64,aFRR
2024-01-14 18:30:00+01:00,Down,0.0,aFRR
2024-01-14 18:45:00+01:00,Down,72.94,aFRR
2024-01-14 18:45:00+01:00,Up,0.0,aFRR
2024-01-14 19:00:00+01:00,Down,0.0,aFRR
2024-01-14 19:00:00+01:00,Up,0.0,aFRR
2024-01-14 19:15:00+01:00,Up,0.0,aFRR
2024-01-14 19:15:00+01:00,Down,0.0,aFRR
2024-01-14 19:30:00+01:00,Down,0.0,aFRR
2024-01-14 19:30:00+01:00,Up,82.69,aFRR
2024-01-14 19:45:00+01:00,Down,0.0,aFRR
2024-01-14 19:45:00+01:00,Up,0.0,aFRR
2024-01-14 20:00:00+01:00,Up,95.51,aFRR
2024-01-14 20:00:00+01:00,Down,0.0,aFRR
2024-01-14 20:15:00+01:00,Up,73.72,aFRR
2024-01-14 20:15:00+01:00,Down,0.0,aFRR
2024-01-14 20:30:00+01:00,Down,0.0,aFRR
2024-01-14 20:30:00+01:00,Up,88.72,aFRR
2024-01-14 20:45:00+01:00,Down,0.0,aFRR
2024-01-14 20:45:00+01:00,Up,0.0,aFRR
2024-01-14 21:00:00+01:00,Down,77.13,aFRR
2024-01-14 21:00:00+01:00,Up,0.0,aFRR
2024-01-14 21:15:00+01:00,Down,62.78,aFRR
2024-01-14 21:15:00+01:00,Up,0.0,aFRR
2024-01-14 21:30:00+01:00,Down,63.73,aFRR
2024-01-14 21:30:00+01:00,Up,73.72,aFRR
2024-01-14 21:45:00+01:00,Down,77.13,aFRR
2024-01-14 21:45:00+01:00,Up,0.0,aFRR
2024-01-14 22:00:00+01:00,Down,65.52,aFRR
2024-01-14 22:00:00+01:00,Up,73.72,aFRR
2024-01-14 22:15:00+01:00,Up,0.0,aFRR
2024-01-14 22:15:00+01:00,Down,64.52,aFRR
2024-01-14 22:30:00+01:00,Up,77.51,aFRR
2024-01-14 22:30:00+01:00,Down,0.0,aFRR
2024-01-14 22:45:00+01:00,Down,0.0,aFRR
2024-01-14 22:45:00+01:00,Up,0.0,aFRR
2024-01-14 23:00:00+01:00,Down,73.86,aFRR
2024-01-14 23:00:00+01:00,Up,0.0,aFRR
2024-01-14 23:15:00+01:00,Down,73.4,aFRR
2024-01-14 23:15:00+01:00,Up,0.0,aFRR
2024-01-14 23:30:00+01:00,Down,0.0,aFRR
2024-01-14 23:30:00+01:00,Up,0.0,aFRR
2024-01-14 23:45:00+01:00,Down,0.0,aFRR
2024-01-14 23:45:00+01:00,Up,0.0,aFRR
2024-01-15 00:00:00+01:00,Up,102.0,aFRR
2024-01-15 00:00:00+01:00,Down,0.0,aFRR
2024-01-15 00:15:00+01:00,Down,0.0,aFRR
2024-01-15 00:15:00+01:00,Up,105.55,aFRR
2024-01-15 00:30:00+01:00,Up,89.52,aFRR
2024-01-15 00:30:00+01:00,Down,0.0,aFRR
2024-01-15 00:45:00+01:00,Down,0.0,aFRR
2024-01-15 00:45:00+01:00,Up,0.0,aFRR
2024-01-15 01:00:00+01:00,Up,71.47,aFRR
2024-01-15 01:00:00+01:00,Down,0.0,aFRR
2024-01-15 01:15:00+01:00,Up,71.47,aFRR
2024-01-15 01:15:00+01:00,Down,46.74,aFRR
2024-01-15 01:30:00+01:00,Up,0.0,aFRR
2024-01-15 01:30:00+01:00,Down,33.14,aFRR
2024-01-15 01:45:00+01:00,Up,0.0,aFRR
2024-01-15 01:45:00+01:00,Down,-14.66,aFRR
2024-01-15 02:00:00+01:00,Up,78.27,aFRR
2024-01-15 02:00:00+01:00,Down,0.0,aFRR
2024-01-15 02:15:00+01:00,Down,0.0,aFRR
2024-01-15 02:15:00+01:00,Up,78.05,aFRR
2024-01-15 02:30:00+01:00,Up,0.0,aFRR
2024-01-15 02:30:00+01:00,Down,0.0,aFRR
2024-01-15 02:45:00+01:00,Up,0.0,aFRR
2024-01-15 02:45:00+01:00,Down,0.0,aFRR
2024-01-15 03:00:00+01:00,Up,83.69,aFRR
2024-01-15 03:00:00+01:00,Down,0.0,aFRR
2024-01-15 03:15:00+01:00,Up,78.05,aFRR
2024-01-15 03:15:00+01:00,Down,0.0,aFRR
2024-01-15 03:30:00+01:00,Up,81.76,aFRR
2024-01-15 03:30:00+01:00,Down,0.0,aFRR
2024-01-15 03:45:00+01:00,Up,0.0,aFRR
2024-01-15 03:45:00+01:00,Down,0.0,aFRR
2024-01-15 04:00:00+01:00,Down,18.73,aFRR
2024-01-15 04:00:00+01:00,Up,0.0,aFRR
2024-01-15 04:15:00+01:00,Up,76.85,aFRR
2024-01-15 04:15:00+01:00,Down,0.0,aFRR
2024-01-15 04:30:00+01:00,Down,0.0,aFRR
2024-01-15 04:30:00+01:00,Up,93.69,aFRR
2024-01-15 04:45:00+01:00,Up,104.37,aFRR
2024-01-15 04:45:00+01:00,Down,0.0,aFRR
2024-01-15 05:00:00+01:00,Down,0.0,aFRR
2024-01-15 05:00:00+01:00,Up,86.78,aFRR
2024-01-15 05:15:00+01:00,Up,123.25,aFRR
2024-01-15 05:15:00+01:00,Down,0.0,aFRR
2024-01-15 05:30:00+01:00,Down,0.0,aFRR
2024-01-15 05:30:00+01:00,Up,179.53,aFRR
2024-01-15 05:45:00+01:00,Up,89.34,aFRR
2024-01-15 05:45:00+01:00,Down,0.0,aFRR
2024-01-15 06:00:00+01:00,Down,47.85,aFRR
2024-01-15 06:00:00+01:00,Up,0.0,aFRR
2024-01-15 06:15:00+01:00,Down,0.0,aFRR
2024-01-15 06:15:00+01:00,Up,146.45,aFRR
2024-01-15 06:30:00+01:00,Down,0.0,aFRR
2024-01-15 06:30:00+01:00,Up,133.47,aFRR
2024-01-15 06:45:00+01:00,Down,0.0,aFRR
2024-01-15 06:45:00+01:00,Up,0.0,aFRR
2024-01-15 07:00:00+01:00,Down,0.0,aFRR
2024-01-15 07:00:00+01:00,Up,107.58,aFRR
2024-01-15 07:15:00+01:00,Up,253.4,aFRR
2024-01-15 07:15:00+01:00,Down,0.0,aFRR
2024-01-15 07:30:00+01:00,Up,300.0,aFRR
2024-01-15 07:30:00+01:00,Down,0.0,aFRR
2024-01-15 07:45:00+01:00,Up,147.5,aFRR
2024-01-15 07:45:00+01:00,Down,0.0,aFRR
2024-01-15 08:00:00+01:00,Up,253.4,aFRR
2024-01-15 08:00:00+01:00,Down,0.0,aFRR
2024-01-15 08:15:00+01:00,Up,159.8,aFRR
2024-01-15 08:15:00+01:00,Down,0.0,aFRR
2024-01-15 08:30:00+01:00,Up,101.95,aFRR
2024-01-15 08:30:00+01:00,Down,0.0,aFRR
2024-01-15 08:45:00+01:00,Up,253.4,aFRR
2024-01-15 08:45:00+01:00,Down,0.0,aFRR
2024-01-15 09:00:00+01:00,Up,101.95,aFRR
2024-01-15 09:00:00+01:00,Down,0.0,aFRR
2024-01-15 09:15:00+01:00,Up,87.7,aFRR
2024-01-15 09:15:00+01:00,Down,0.0,aFRR
2024-01-15 09:30:00+01:00,Up,89.77,aFRR
2024-01-15 09:30:00+01:00,Down,0.0,aFRR
2024-01-15 09:45:00+01:00,Up,74.1,aFRR
2024-01-15 09:45:00+01:00,Down,0.0,aFRR
2024-01-15 10:00:00+01:00,Up,116.65,aFRR
2024-01-15 10:00:00+01:00,Down,0.0,aFRR
2024-01-15 10:15:00+01:00,Up,98.69,aFRR
2024-01-15 10:15:00+01:00,Down,0.0,aFRR
2024-01-15 10:30:00+01:00,Up,90.05,aFRR
2024-01-15 10:30:00+01:00,Down,0.0,aFRR
2024-01-15 10:45:00+01:00,Up,0.0,aFRR
2024-01-15 10:45:00+01:00,Down,55.41,aFRR
2024-01-15 11:00:00+01:00,Up,72.59,aFRR
2024-01-15 11:00:00+01:00,Down,63.52,aFRR
2024-01-15 11:15:00+01:00,Up,87.7,aFRR
2024-01-15 11:15:00+01:00,Down,0.0,aFRR
2024-01-15 11:30:00+01:00,Up,77.09,aFRR
2024-01-15 11:30:00+01:00,Down,0.0,aFRR
2024-01-15 11:45:00+01:00,Up,0.0,aFRR
2024-01-15 11:45:00+01:00,Down,0.0,aFRR
2024-01-15 12:00:00+01:00,Up,131.0,aFRR
2024-01-15 12:00:00+01:00,Down,0.0,aFRR
2024-01-15 12:15:00+01:00,Up,344.84,aFRR
2024-01-15 12:15:00+01:00,Down,0.0,aFRR
